61898.00000000,91689.00000000,3306.00000000,29097.000000
61876.00000000,91678.00000000,3301.00000000,26476.000000
61875.00000000,91675.00000000,3304.00000000,27131.000000
61853.00000000,91661.00000000,3303.00000000,27459.000000
61870.00000000,91675.00000000,3317.00000000,25798.000000
61865.00000000,91671.00000000,3319.00000000,26170.000000
61853.00000000,91663.00000000,3318.00000000,26039.000000
61843.00000000,91657.00000000,3318.00000000,25798.000000
61818.00000000,91645.00000000,3312.00000000,25711.000000
61808.00000000,91636.00000000,3315.00000000,25973.000000
61879.00000000,91679.00000000,3338.00000000,25646.000000
61874.00000000,91674.00000000,3340.00000000,26214.000000
61863.00000000,91668.00000000,3340.00000000,26760.000000
61837.00000000,91656.00000000,3332.00000000,25230.000000
61834.00000000,91651.00000000,3334.00000000,25514.000000
61808.00000000,91637.00000000,3332.00000000,25820.000000
61897.00000000,91686.00000000,3363.00000000,27044.000000
61859.00000000,91670.00000000,3350.00000000,23614.000000
61867.00000000,91671.00000000,3357.00000000,26650.000000
61829.00000000,91653.00000000,3345.00000000,25121.000000
61829.00000000,91650.00000000,3349.00000000,26781.000000
61830.00000000,91648.00000000,3354.00000000,25711.000000
61817.00000000,91641.00000000,3353.00000000,26716.000000
61803.00000000,91632.00000000,3352.00000000,26432.000000
61889.00000000,91683.00000000,3378.00000000,27175.000000
61886.00000000,91679.00000000,3380.00000000,27175.000000
61874.00000000,91672.00000000,3380.00000000,27349.000000
61865.00000000,91665.00000000,3380.00000000,25667.000000
61857.00000000,91660.00000000,3381.00000000,26454.000000
61829.00000000,91647.00000000,3373.00000000,25427.000000
61810.00000000,91637.00000000,3369.00000000,26432.000000
61872.00000000,91672.00000000,3395.00000000,23920.000000
61866.00000000,91669.00000000,3396.00000000,26323.000000
61860.00000000,91663.00000000,3397.00000000,24815.000000
61835.00000000,91651.00000000,3391.00000000,25274.000000
61810.00000000,91639.00000000,3385.00000000,25230.000000
61803.00000000,91634.00000000,3386.00000000,26017.000000
61924.00000000,91703.00000000,3400.00000000,42051.000000
61920.00000000,91700.00000000,3402.00000000,40260.000000
61926.00000000,91711.00000000,3408.00000000,47338.000000
61927.00000000,91709.00000000,3412.00000000,46464.000000
61929.00000000,91707.00000000,3418.00000000,43384.000000
61922.00000000,91702.00000000,3419.00000000,40850.000000
61926.00000000,91716.00000000,3401.00000000,48146.000000
61928.00000000,91714.00000000,3405.00000000,47316.000000
61920.00000000,91722.00000000,3403.00000000,48976.000000
61923.00000000,91722.00000000,3407.00000000,47971.000000
61922.00000000,91718.00000000,3411.00000000,47425.000000
61924.00000000,91717.00000000,3416.00000000,49107.000000
61927.00000000,91715.00000000,3420.00000000,46639.000000
61926.00000000,91712.00000000,3424.00000000,46049.000000
61925.00000000,91710.00000000,3428.00000000,46071.000000
61926.00000000,91707.00000000,3433.00000000,43384.000000
61928.00000000,91705.00000000,3437.00000000,43318.000000
61921.00000000,91701.00000000,3438.00000000,40959.000000
61919.00000000,91734.00000000,3401.00000000,49326.000000
61919.00000000,91732.00000000,3405.00000000,48845.000000
61921.00000000,91730.00000000,3411.00000000,50046.000000
61921.00000000,91727.00000000,3414.00000000,50003.000000
61919.00000000,91725.00000000,3417.00000000,48080.000000
61924.00000000,91723.00000000,3423.00000000,48233.000000
61925.00000000,91722.00000000,3427.00000000,46333.000000
61925.00000000,91718.00000000,3431.00000000,46813.000000
61925.00000000,91716.00000000,3435.00000000,46333.000000
61926.00000000,91714.00000000,3440.00000000,46879.000000
61926.00000000,91712.00000000,3444.00000000,44782.000000
61923.00000000,91709.00000000,3446.00000000,44782.000000
61925.00000000,91706.00000000,3451.00000000,42444.000000
61921.00000000,91702.00000000,3453.00000000,41898.000000
61926.00000000,91702.00000000,3459.00000000,38753.000000
61912.00000000,91741.00000000,3401.00000000,50309.000000
