89893.00000000,88188.00000000,8542.00000000,12080.000000,25607400.000000
89845.00000000,88146.00000000,8540.00000000,12932.000000,25607400.000000
89783.00000000,88098.00000000,8546.00000000,17060.000000,25607402.000000
89745.00000000,88062.00000000,8541.00000000,18240.000000,25607404.000000
89695.00000000,88019.00000000,8540.00000000,21495.000000,25607404.000000
89635.00000000,87970.00000000,8540.00000000,16755.000000,25607404.000000
89598.00000000,87936.00000000,8539.00000000,18895.000000,25607406.000000
89554.00000000,87899.00000000,8538.00000000,11971.000000,25607408.000000
90043.00000000,88336.00000000,8547.00000000,23199.000000,25607408.000000
89929.00000000,88245.00000000,8553.00000000,12189.000000,25607408.000000
89928.00000000,88234.00000000,8538.00000000,21320.000000,25607410.000000
89875.00000000,88189.00000000,8539.00000000,14395.000000,25607412.000000
89808.00000000,88134.00000000,8542.00000000,14374.000000,25607412.000000
89749.00000000,88089.00000000,8546.00000000,15073.000000,25607412.000000
89718.00000000,88059.00000000,8542.00000000,14592.000000,25607414.000000
89653.00000000,88006.00000000,8546.00000000,14657.000000,25607416.000000
89603.00000000,87964.00000000,8546.00000000,20228.000000,25607416.000000
90043.00000000,88340.00000000,8524.00000000,16034.000000,25607416.000000
89921.00000000,88251.00000000,8545.00000000,19966.000000,25607418.000000
89791.00000000,88149.00000000,8555.00000000,19835.000000,25607420.000000
89749.00000000,88112.00000000,8554.00000000,15903.000000,25607420.000000
89670.00000000,88049.00000000,8561.00000000,12407.000000,25607420.000000
89618.00000000,88005.00000000,8560.00000000,13893.000000,25607422.000000
89576.00000000,87968.00000000,8556.00000000,23112.000000,25607424.000000
89569.00000000,87954.00000000,8546.00000000,28048.000000,25607424.000000
89552.00000000,87934.00000000,8539.00000000,12407.000000,25607424.000000
89910.00000000,88259.00000000,8543.00000000,28660.000000,25607426.000000
89833.00000000,88198.00000000,8550.00000000,17017.000000,25607428.000000
89753.00000000,88135.00000000,8557.00000000,15750.000000,25607428.000000
89707.00000000,88097.00000000,8558.00000000,16187.000000,25607428.000000
89652.00000000,88052.00000000,8560.00000000,15247.000000,25607430.000000
89597.00000000,88006.00000000,8560.00000000,16580.000000,25607432.000000
89568.00000000,87979.00000000,8555.00000000,21473.000000,25607432.000000
89579.00000000,87975.00000000,8538.00000000,27808.000000,25607432.000000
89529.00000000,87931.00000000,8536.00000000,11556.000000,25607434.000000
90034.00000000,88363.00000000,8515.00000000,18306.000000,25607436.000000
89908.00000000,88272.00000000,8538.00000000,23658.000000,25607436.000000
89792.00000000,88186.00000000,8555.00000000,18022.000000,25607436.000000
89741.00000000,88144.00000000,8556.00000000,15990.000000,25607438.000000
89691.00000000,88101.00000000,8556.00000000,12670.000000,25607440.000000
89627.00000000,88048.00000000,8558.00000000,11490.000000,25607440.000000
89563.00000000,87996.00000000,8560.00000000,19813.000000,25607440.000000
89534.00000000,87969.00000000,8556.00000000,20993.000000,25607442.000000
89557.00000000,87976.00000000,8538.00000000,17607.000000,25607444.000000
89480.00000000,87914.00000000,8543.00000000,12167.000000,25607444.000000
89770.00000000,88185.00000000,8554.00000000,17475.000000,25607444.000000
89716.00000000,88141.00000000,8557.00000000,14330.000000,25607446.000000
89664.00000000,88099.00000000,8559.00000000,15619.000000,25607448.000000
89592.00000000,88041.00000000,8563.00000000,13587.000000,25607448.000000
89560.00000000,88012.00000000,8560.00000000,21386.000000,25607448.000000
89524.00000000,87978.00000000,8555.00000000,20294.000000,25607450.000000
89525.00000000,87968.00000000,8540.00000000,14046.000000,25607452.000000
89763.00000000,88199.00000000,8555.00000000,12364.000000,25607452.000000
89709.00000000,88152.00000000,8555.00000000,11861.000000,25607452.000000
89629.00000000,88089.00000000,8562.00000000,12844.000000,25607454.000000
89582.00000000,88048.00000000,8560.00000000,14898.000000,25607456.000000
89527.00000000,88004.00000000,8562.00000000,22172.000000,25607456.000000
89521.00000000,87991.00000000,8551.00000000,25165.000000,25607456.000000
89667.00000000,88140.00000000,8561.00000000,10747.000000,25607458.000000
89614.00000000,88095.00000000,8560.00000000,11424.000000,25607460.000000
89557.00000000,88048.00000000,8563.00000000,13980.000000,25607460.000000
89519.00000000,88012.00000000,8558.00000000,22653.000000,25607460.000000
89539.00000000,88016.00000000,8538.00000000,26214.000000,25607462.000000
89477.00000000,87964.00000000,8539.00000000,13019.000000,25607464.000000
89560.00000000,88066.00000000,8557.00000000,23046.000000,25607464.000000
89506.00000000,88021.00000000,8559.00000000,21648.000000,25607464.000000
89524.00000000,88023.00000000,8539.00000000,25165.000000,25607466.000000
89498.00000000,88021.00000000,8539.00000000,13696.000000,25607468.000000
89405.00000000,87962.00000000,8524.00000000,13303.000000,25607500.000000
89487.00000000,88036.00000000,8517.00000000,12560.000000,25607500.000000
89483.00000000,88021.00000000,8533.00000000,19616.000000,25607502.000000
89495.00000000,88026.00000000,8539.00000000,22762.000000,25607504.000000
89450.00000000,88023.00000000,8518.00000000,10616.000000,25607504.000000
89488.00000000,88056.00000000,8516.00000000,16230.000000,25607504.000000
89487.00000000,88045.00000000,8531.00000000,21539.000000,25607506.000000
89492.00000000,88042.00000000,8543.00000000,17672.000000,25607508.000000
89491.00000000,88020.00000000,8517.00000000,13063.000000,25607508.000000
89501.00000000,88024.00000000,8524.00000000,27328.000000,25607508.000000
89507.00000000,88021.00000000,8533.00000000,23308.000000,25607510.000000
89445.00000000,87939.00000000,8522.00000000,12560.000000,25607512.000000
89483.00000000,87974.00000000,8518.00000000,12997.000000,25607512.000000
89516.00000000,88000.00000000,8518.00000000,12975.000000,25607512.000000
