161305.00000000,120808.00000000,7618.00000000,23811.000000,15808262.000000
161310.00000000,120803.00000000,7620.00000000,26323.000000,15808278.000000
161275.00000000,120835.00000000,7605.00000000,30976.000000,15808368.000000
161309.00000000,120878.00000000,7626.00000000,29556.000000,15808370.000000
161275.00000000,120859.00000000,7639.00000000,28376.000000,15808371.000000
161304.00000000,120855.00000000,7613.00000000,26607.000000,15808387.000000
161316.00000000,120876.00000000,7629.00000000,26629.000000,15808389.000000
161267.00000000,120848.00000000,7647.00000000,28245.000000,15808390.000000
161246.00000000,120808.00000000,7631.00000000,24859.000000,15808410.000000
161250.00000000,120816.00000000,7637.00000000,28311.000000,15808411.000000
161271.00000000,120838.00000000,7643.00000000,28726.000000,15808412.000000
161271.00000000,120843.00000000,7652.00000000,26519.000000,15808413.000000
161312.00000000,120839.00000000,7609.00000000,20599.000000,15808424.000000
161243.00000000,120799.00000000,7636.00000000,23286.000000,15808425.000000
161245.00000000,120807.00000000,7645.00000000,25383.000000,15808426.000000
161274.00000000,120839.00000000,7656.00000000,28245.000000,15808427.000000
161286.00000000,120841.00000000,7659.00000000,29905.000000,15808443.000000
161307.00000000,120815.00000000,7612.00000000,33248.000000,15808451.000000
161291.00000000,120839.00000000,7665.00000000,28332.000000,15808452.000000
161124.00000000,120777.00000000,7648.00000000,28245.000000,15808466.000000
161121.00000000,120781.00000000,7657.00000000,28201.000000,15808467.000000
161246.00000000,120843.00000000,7608.00000000,19966.000000,15808488.000000
161126.00000000,120774.00000000,7655.00000000,28660.000000,15808491.000000
161130.00000000,120783.00000000,7663.00000000,26803.000000,15808492.000000
161340.00000000,120894.00000000,7581.00000000,33597.000000,15808513.000000
161129.00000000,120764.00000000,7652.00000000,27044.000000,15808516.000000
161134.00000000,120771.00000000,7658.00000000,25012.000000,15808517.000000
161134.00000000,120778.00000000,7667.00000000,26235.000000,15808518.000000
161276.00000000,120864.00000000,7631.00000000,23614.000000,15808544.000000
161311.00000000,120901.00000000,7641.00000000,22522.000000,15808545.000000
161150.00000000,120941.00000000,7793.00000000,21408.000000,15808565.000000
161103.00000000,120787.00000000,7642.00000000,14614.000000,15808580.000000
161152.00000000,120934.00000000,7797.00000000,16776.000000,15808581.000000
161337.00000000,120922.00000000,7564.00000000,27437.000000,15808612.000000
161112.00000000,120783.00000000,7639.00000000,25711.000000,15808616.000000
161112.00000000,120787.00000000,7647.00000000,29250.000000,15808617.000000
161105.00000000,120788.00000000,7657.00000000,28704.000000,15808618.000000
161102.00000000,120790.00000000,7665.00000000,30539.000000,15808619.000000
161098.00000000,120794.00000000,7674.00000000,29315.000000,15808620.000000
161111.00000000,120770.00000000,7638.00000000,25274.000000,15808631.000000
161120.00000000,120783.00000000,7646.00000000,28660.000000,15808632.000000
161117.00000000,120785.00000000,7653.00000000,28158.000000,15808633.000000
161110.00000000,120786.00000000,7661.00000000,31413.000000,15808634.000000
161103.00000000,120786.00000000,7672.00000000,31631.000000,15808635.000000
161250.00000000,120897.00000000,7653.00000000,25296.000000,15808636.000000
161147.00000000,120870.00000000,7664.00000000,29752.000000,15808706.000000
161145.00000000,120954.00000000,7789.00000000,20075.000000,15808707.000000
161118.00000000,120944.00000000,7824.00000000,22369.000000,15808714.000000
161130.00000000,120866.00000000,7635.00000000,28070.000000,15808772.000000
161125.00000000,120868.00000000,7645.00000000,32439.000000,15808773.000000
161122.00000000,120871.00000000,7652.00000000,26323.000000,15808774.000000
161113.00000000,120869.00000000,7661.00000000,29927.000000,15808775.000000
161139.00000000,120866.00000000,7639.00000000,30058.000000,15808828.000000
161135.00000000,120869.00000000,7648.00000000,30648.000000,15808829.000000
161130.00000000,120871.00000000,7659.00000000,24051.000000,15808830.000000
161117.00000000,120867.00000000,7668.00000000,29840.000000,15808831.000000
161144.00000000,120869.00000000,7652.00000000,30998.000000,15808840.000000
161141.00000000,120873.00000000,7661.00000000,23308.000000,15808841.000000
161145.00000000,120955.00000000,7776.00000000,14046.000000,15808842.000000
161138.00000000,120956.00000000,7786.00000000,24335.000000,15808843.000000
161113.00000000,120875.00000000,7625.00000000,28529.000000,15808863.000000
161103.00000000,120872.00000000,7634.00000000,27677.000000,15808864.000000
161088.00000000,120868.00000000,7645.00000000,25755.000000,15808865.000000
161073.00000000,120864.00000000,7657.00000000,23243.000000,15808866.000000
160956.00000000,120861.00000000,7797.00000000,25318.000000,15808869.000000
160963.00000000,120898.00000000,7844.00000000,17628.000000,15808871.000000
161216.00000000,120940.00000000,7607.00000000,34777.000000,15808901.000000
161073.00000000,120841.00000000,7640.00000000,24335.000000,15808902.000000
161109.00000000,120873.00000000,7642.00000000,24946.000000,15808903.000000
161113.00000000,120881.00000000,7649.00000000,29206.000000,15808904.000000
161038.00000000,120910.00000000,7784.00000000,22718.000000,15808906.000000
161133.00000000,120874.00000000,7628.00000000,28573.000000,15808913.000000
161125.00000000,120873.00000000,7637.00000000,29403.000000,15808914.000000
161126.00000000,120879.00000000,7644.00000000,24116.000000,15808915.000000
161108.00000000,120871.00000000,7656.00000000,27764.000000,15808916.000000
160994.00000000,120879.00000000,7749.00000000,29621.000000,15808979.000000
160970.00000000,120868.00000000,7761.00000000,30845.000000,15808980.000000
160978.00000000,120879.00000000,7769.00000000,29971.000000,15808981.000000
161007.00000000,120906.00000000,7772.00000000,23876.000000,15808982.000000
160928.00000000,120882.00000000,7833.00000000,28682.000000,15808986.000000
160923.00000000,120883.00000000,7840.00000000,28769.000000,15808987.000000
161126.00000000,120891.00000000,7618.00000000,28682.000000,15809020.000000
