16300.00000000,134617.00000000,3362.00000000,28027.000000
16423.00000000,134717.00000000,3423.00000000,27087.000000
16512.00000000,134671.00000000,3375.00000000,23395.000000
16678.00000000,134558.00000000,3414.00000000,28354.000000
16588.00000000,134497.00000000,3553.00000000,23811.000000
16435.00000000,134723.00000000,3503.00000000,29534.000000
16402.00000000,134707.00000000,3544.00000000,21408.000000
16414.00000000,134733.00000000,3588.00000000,31959.000000
16444.00000000,134702.00000000,3630.00000000,26214.000000
16451.00000000,134799.00000000,3650.00000000,25558.000000
16433.00000000,134711.00000000,3715.00000000,31413.000000
16409.00000000,134702.00000000,3835.00000000,26323.000000
16411.00000000,134734.00000000,3873.00000000,31850.000000
16413.00000000,134711.00000000,3914.00000000,30823.000000
16415.00000000,134740.00000000,3957.00000000,31194.000000
16423.00000000,134714.00000000,3999.00000000,31740.000000
16401.00000000,134775.00000000,3996.00000000,34995.000000
16410.00000000,134726.00000000,4079.00000000,31697.000000
16409.00000000,134740.00000000,4149.00000000,33248.000000
16416.00000000,134709.00000000,4200.00000000,32112.000000
16413.00000000,134643.00000000,4223.00000000,28267.000000
16444.00000000,134678.00000000,4243.00000000,32789.000000
16439.00000000,134650.00000000,4294.00000000,35039.000000
16334.00000000,134588.00000000,4158.00000000,29228.000000
16306.00000000,134585.00000000,4080.00000000,30386.000000
16235.00000000,134588.00000000,3913.00000000,25405.000000
16279.00000000,134583.00000000,3999.00000000,29053.000000
16313.00000000,134598.00000000,3864.00000000,29010.000000
16314.00000000,134593.00000000,3778.00000000,27153.000000
16314.00000000,134583.00000000,3699.00000000,29315.000000
16278.00000000,134592.00000000,3603.00000000,29141.000000
16208.00000000,134579.00000000,3654.00000000,22019.000000
16294.00000000,134574.00000000,4200.00000000,29621.000000
16275.00000000,134585.00000000,4285.00000000,29381.000000
16368.00000000,134818.00000000,4222.00000000,31653.000000
16397.00000000,134752.00000000,4228.00000000,34121.000000
16397.00000000,134722.00000000,4280.00000000,32789.000000
16363.00000000,134794.00000000,4264.00000000,31806.000000
16311.00000000,134600.00000000,4243.00000000,31150.000000
16365.00000000,134625.00000000,4274.00000000,27612.000000
16443.00000000,134689.00000000,4130.00000000,34842.000000
16423.00000000,134669.00000000,4173.00000000,31500.000000
16378.00000000,134804.00000000,4145.00000000,33095.000000
16395.00000000,134768.00000000,4107.00000000,30277.000000
16382.00000000,134780.00000000,4187.00000000,30299.000000
16383.00000000,134606.00000000,4108.00000000,29468.000000
16394.00000000,134639.00000000,4143.00000000,30146.000000
16370.00000000,134615.00000000,4194.00000000,29556.000000
16446.00000000,134649.00000000,4007.00000000,38687.000000
16434.00000000,134658.00000000,4093.00000000,32636.000000
16445.00000000,134679.00000000,4050.00000000,30408.000000
16385.00000000,134756.00000000,4038.00000000,32068.000000
16383.00000000,134795.00000000,4065.00000000,28988.000000
16327.00000000,134610.00000000,4029.00000000,29621.000000
16395.00000000,134633.00000000,4058.00000000,29709.000000
16435.00000000,134642.00000000,3929.00000000,32177.000000
16453.00000000,134671.00000000,3966.00000000,29272.000000
16375.00000000,134813.00000000,3943.00000000,34515.000000
16392.00000000,134770.00000000,3915.00000000,33444.000000
16329.00000000,134601.00000000,3949.00000000,29752.000000
16397.00000000,134623.00000000,3980.00000000,27546.000000
16443.00000000,134655.00000000,3809.00000000,33728.000000
16417.00000000,134638.00000000,3849.00000000,29731.000000
16454.00000000,134661.00000000,3889.00000000,25755.000000
16385.00000000,134801.00000000,3864.00000000,30954.000000
16381.00000000,134767.00000000,3829.00000000,31369.000000
16355.00000000,134617.00000000,3814.00000000,27306.000000
16362.00000000,134622.00000000,3899.00000000,29774.000000
16440.00000000,134650.00000000,3723.00000000,34777.000000
16420.00000000,134630.00000000,3765.00000000,29053.000000
16424.00000000,134690.00000000,3756.00000000,28376.000000
16391.00000000,134784.00000000,3700.00000000,33401.000000
16390.00000000,134756.00000000,3751.00000000,30364.000000
16397.00000000,134730.00000000,3793.00000000,31850.000000
16386.00000000,134794.00000000,3779.00000000,31675.000000
16380.00000000,134606.00000000,3729.00000000,31937.000000
16415.00000000,134650.00000000,3637.00000000,32090.000000
16394.00000000,134774.00000000,3620.00000000,31325.000000
16395.00000000,134744.00000000,3672.00000000,32243.000000
16349.00000000,134604.00000000,3649.00000000,29534.000000
16378.00000000,134635.00000000,3678.00000000,30102.000000
16389.00000000,134691.00000000,3671.00000000,30277.000000
16430.00000000,134613.00000000,3507.00000000,30801.000000
16435.00000000,134637.00000000,3559.00000000,29665.000000
16436.00000000,134675.00000000,3586.00000000,30735.000000
16374.00000000,134809.00000000,3569.00000000,33269.000000
16348.00000000,134604.00000000,3555.00000000,29032.000000
16393.00000000,134623.00000000,3599.00000000,31107.000000
16438.00000000,134689.00000000,3467.00000000,21233.000000
16310.00000000,134586.00000000,3412.00000000,30473.000000
16323.00000000,134591.00000000,3492.00000000,27481.000000
16390.00000000,134561.00000000,3333.00000000,27240.000000
16327.00000000,134604.00000000,4325.00000000,30626.000000
16364.00000000,134609.00000000,4395.00000000,29337.000000
16405.00000000,134749.00000000,4417.00000000,33422.000000
16400.00000000,134726.00000000,4460.00000000,33750.000000
16402.00000000,134756.00000000,4502.00000000,31522.000000
16416.00000000,134728.00000000,4544.00000000,31434.000000
16410.00000000,134700.00000000,4595.00000000,33226.000000
16416.00000000,134740.00000000,4616.00000000,33641.000000
16413.00000000,134711.00000000,4668.00000000,33379.000000
16411.00000000,134724.00000000,4739.00000000,31369.000000
16408.00000000,134703.00000000,4872.00000000,31587.000000
16420.00000000,134713.00000000,4943.00000000,32133.000000
16457.00000000,134651.00000000,5036.00000000,36634.000000
16423.00000000,134635.00000000,5077.00000000,33313.000000
16437.00000000,134645.00000000,5151.00000000,36961.000000
16416.00000000,134637.00000000,5268.00000000,32243.000000
16438.00000000,134644.00000000,5341.00000000,37005.000000
16414.00000000,134625.00000000,5383.00000000,31718.000000
16430.00000000,134650.00000000,5427.00000000,28158.000000
16411.00000000,134630.00000000,5470.00000000,30320.000000
16453.00000000,134631.00000000,5545.00000000,33204.000000
16484.00000000,134641.00000000,5610.00000000,24619.000000
16455.00000000,134635.00000000,5727.00000000,34100.000000
16404.00000000,134618.00000000,5779.00000000,32417.000000
16408.00000000,134717.00000000,5891.00000000,32352.000000
16406.00000000,134780.00000000,5875.00000000,27764.000000
16425.00000000,134640.00000000,5919.00000000,34646.000000
16420.00000000,134683.00000000,5942.00000000,33029.000000
16427.00000000,134652.00000000,5992.00000000,34252.000000
16406.00000000,134706.00000000,6097.00000000,32461.000000
16402.00000000,134720.00000000,6167.00000000,33138.000000
16410.00000000,134726.00000000,6248.00000000,33117.000000
16407.00000000,134701.00000000,6385.00000000,33684.000000
16424.00000000,134668.00000000,6435.00000000,32876.000000
16415.00000000,134646.00000000,6476.00000000,37354.000000
16414.00000000,134743.00000000,6595.00000000,28595.000000
16416.00000000,134671.00000000,6623.00000000,33248.000000
16419.00000000,134647.00000000,6664.00000000,35607.000000
16406.00000000,134692.00000000,6687.00000000,32964.000000
16405.00000000,134715.00000000,6746.00000000,32199.000000
16400.00000000,134733.00000000,6812.00000000,33881.000000
16410.00000000,134678.00000000,6902.00000000,30670.000000
16417.00000000,134651.00000000,6944.00000000,36590.000000
16415.00000000,134670.00000000,7008.00000000,33619.000000
16419.00000000,134640.00000000,7058.00000000,37223.000000
16500.00000000,134676.00000000,7148.00000000,28900.000000
16570.00000000,134694.00000000,7174.00000000,30320.000000
16654.00000000,134747.00000000,7230.00000000,29425.000000
16781.00000000,134812.00000000,7152.00000000,32964.000000
16857.00000000,134921.00000000,7214.00000000,31456.000000
16828.00000000,134988.00000000,7207.00000000,20971.000000
16836.00000000,134962.00000000,7249.00000000,24357.000000
16717.00000000,135038.00000000,7273.00000000,22806.000000
16643.00000000,135098.00000000,7303.00000000,27218.000000
16694.00000000,135073.00000000,7225.00000000,22325.000000
16828.00000000,134911.00000000,7150.00000000,33575.000000
16828.00000000,134975.00000000,7134.00000000,27590.000000
16817.00000000,134954.00000000,7177.00000000,29927.000000
16849.00000000,134852.00000000,7239.00000000,37420.000000
16823.00000000,134816.00000000,7218.00000000,34711.000000
16844.00000000,134894.00000000,7265.00000000,35694.000000
16842.00000000,134877.00000000,7198.00000000,36371.000000
16839.00000000,134866.00000000,7125.00000000,31107.000000
16831.00000000,134844.00000000,7167.00000000,36066.000000
16780.00000000,134783.00000000,7202.00000000,30473.000000
16724.00000000,134767.00000000,7257.00000000,30342.000000
16792.00000000,134796.00000000,7269.00000000,29141.000000
16753.00000000,134778.00000000,7131.00000000,30058.000000
16712.00000000,134758.00000000,7184.00000000,30473.000000
16684.00000000,134729.00000000,7153.00000000,29534.000000
16616.00000000,134722.00000000,7199.00000000,31434.000000
16578.00000000,134701.00000000,7252.00000000,30495.000000
16419.00000000,134647.00000000,7328.00000000,32680.000000
16431.00000000,134654.00000000,7406.00000000,33335.000000
16408.00000000,134629.00000000,7458.00000000,32527.000000
16413.00000000,134710.00000000,7505.00000000,34143.000000
16413.00000000,134651.00000000,7607.00000000,34886.000000
16402.00000000,134629.00000000,7648.00000000,31784.000000
16417.00000000,134654.00000000,7792.00000000,34820.000000
16410.00000000,134631.00000000,7833.00000000,34820.000000
16402.00000000,134649.00000000,7902.00000000,35214.000000
16413.00000000,134629.00000000,8026.00000000,34624.000000
16403.00000000,134629.00000000,8127.00000000,34034.000000
16405.00000000,134666.00000000,8159.00000000,33269.000000
16409.00000000,134641.00000000,8200.00000000,36634.000000
16406.00000000,134654.00000000,8276.00000000,34078.000000
16412.00000000,134639.00000000,8392.00000000,38337.000000
16401.00000000,134691.00000000,8402.00000000,35454.000000
16414.00000000,134659.00000000,8451.00000000,34536.000000
16413.00000000,134630.00000000,8501.00000000,34864.000000
16403.00000000,134672.00000000,8527.00000000,34012.000000
16402.00000000,134630.00000000,8695.00000000,35825.000000
16311.00000000,134786.00000000,8761.00000000,32374.000000
16365.00000000,134727.00000000,8737.00000000,34973.000000
16410.00000000,134631.00000000,8876.00000000,35476.000000
16375.00000000,134731.00000000,8917.00000000,34187.000000
16333.00000000,134710.00000000,8973.00000000,33226.000000
16348.00000000,134777.00000000,8947.00000000,33466.000000
16377.00000000,134740.00000000,8995.00000000,35716.000000
16404.00000000,134669.00000000,9007.00000000,34318.000000
16404.00000000,134674.00000000,9190.00000000,34362.000000
16413.00000000,134643.00000000,9238.00000000,35607.000000
16418.00000000,134631.00000000,9351.00000000,37791.000000
16402.00000000,134654.00000000,9416.00000000,34755.000000
16402.00000000,134635.00000000,9543.00000000,38316.000000
16385.00000000,134701.00000000,9628.00000000,33772.000000
16349.00000000,134774.00000000,9617.00000000,36262.000000
16348.00000000,134745.00000000,9668.00000000,33881.000000
16401.00000000,134637.00000000,9727.00000000,38097.000000
16402.00000000,134647.00000000,9803.00000000,35694.000000
16345.00000000,134770.00000000,9908.00000000,35083.000000
16352.00000000,134742.00000000,9949.00000000,33553.000000
16375.00000000,134708.00000000,9996.00000000,35039.000000
16328.00000000,134788.00000000,9981.00000000,30277.000000
16401.00000000,134641.00000000,10093.00000000,34427.000000
16342.00000000,134748.00000000,10136.00000000,35913.000000
16391.00000000,134707.00000000,10179.00000000,34165.000000
16314.00000000,134800.00000000,10159.00000000,30233.000000
16356.00000000,134760.00000000,10203.00000000,34121.000000
16365.00000000,134728.00000000,10253.00000000,36655.000000
16342.00000000,134770.00000000,10290.00000000,36240.000000
16400.00000000,134625.00000000,10311.00000000,33750.000000
16305.00000000,134597.00000000,10314.00000000,32396.000000
16274.00000000,134581.00000000,10359.00000000,32374.000000
16180.00000000,134557.00000000,10357.00000000,21735.000000
16086.00000000,134505.00000000,10400.00000000,29927.000000
15967.00000000,134419.00000000,10517.00000000,36896.000000
15947.00000000,134486.00000000,10508.00000000,23767.000000
15968.00000000,134451.00000000,10556.00000000,33401.000000
15996.00000000,134420.00000000,10593.00000000,34449.000000
16031.00000000,134344.00000000,10608.00000000,35170.000000
16054.00000000,134308.00000000,10657.00000000,35214.000000
16007.00000000,134388.00000000,10642.00000000,33357.000000
16037.00000000,134350.00000000,10690.00000000,34274.000000
16060.00000000,134314.00000000,10738.00000000,35017.000000
16038.00000000,134392.00000000,10712.00000000,35869.000000
16048.00000000,134359.00000000,10761.00000000,35235.000000
16129.00000000,134219.00000000,10860.00000000,36371.000000
16113.00000000,134264.00000000,10886.00000000,36612.000000
16130.00000000,134230.00000000,10935.00000000,34755.000000
16152.00000000,134201.00000000,10973.00000000,32789.000000
16102.00000000,134281.00000000,10958.00000000,34318.000000
16125.00000000,134247.00000000,11005.00000000,35279.000000
16137.00000000,134218.00000000,11046.00000000,37027.000000
16140.00000000,134260.00000000,11069.00000000,30932.000000
16221.00000000,134109.00000000,11185.00000000,35541.000000
16209.00000000,134206.00000000,11219.00000000,23876.000000
16222.00000000,134141.00000000,11320.00000000,34864.000000
16237.00000000,134114.00000000,11359.00000000,32068.000000
16315.00000000,134017.00000000,11478.00000000,36786.000000
16323.00000000,133984.00000000,11529.00000000,33597.000000
16361.00000000,133946.00000000,11572.00000000,36393.000000
16304.00000000,133912.00000000,11565.00000000,34121.000000
16311.00000000,134035.00000000,11641.00000000,37136.000000
16379.00000000,133917.00000000,11704.00000000,34624.000000
16350.00000000,133985.00000000,11797.00000000,35235.000000
16360.00000000,133964.00000000,11733.00000000,35825.000000
16386.00000000,133927.00000000,11779.00000000,35345.000000
16405.00000000,133833.00000000,11833.00000000,32439.000000
16412.00000000,133806.00000000,11874.00000000,31675.000000
16407.00000000,133898.00000000,11816.00000000,35170.000000
16415.00000000,133873.00000000,11855.00000000,36000.000000
16401.00000000,133938.00000000,11942.00000000,28485.000000
16412.00000000,133910.00000000,11982.00000000,35345.000000
16466.00000000,133826.00000000,12001.00000000,34646.000000
16440.00000000,133875.00000000,12027.00000000,30932.000000
16576.00000000,133773.00000000,12029.00000000,21932.000000
16676.00000000,133890.00000000,12059.00000000,28573.000000
16718.00000000,133850.00000000,12102.00000000,33706.000000
16765.00000000,133815.00000000,12133.00000000,35170.000000
16735.00000000,133831.00000000,12030.00000000,32439.000000
16761.00000000,133801.00000000,12065.00000000,36219.000000
16747.00000000,133773.00000000,12119.00000000,34296.000000
16775.00000000,133738.00000000,12164.00000000,32854.000000
16827.00000000,133637.00000000,12118.00000000,34143.000000
16821.00000000,133614.00000000,12160.00000000,35629.000000
16864.00000000,133521.00000000,12105.00000000,34515.000000
16817.00000000,133595.00000000,12100.00000000,34820.000000
16845.00000000,133559.00000000,12145.00000000,34755.000000
16864.00000000,133532.00000000,12181.00000000,32636.000000
16915.00000000,133414.00000000,12163.00000000,35323.000000
16919.00000000,133374.00000000,12136.00000000,34318.000000
16944.00000000,133345.00000000,12170.00000000,35083.000000
16935.00000000,133331.00000000,12107.00000000,35061.000000
16971.00000000,133257.00000000,12121.00000000,34820.000000
16991.00000000,133222.00000000,12167.00000000,36131.000000
16963.00000000,133296.00000000,12152.00000000,34820.000000
16958.00000000,133272.00000000,12194.00000000,33466.000000
17037.00000000,133111.00000000,12148.00000000,35651.000000
